dialogue time.chunk time rule.reps word.reps letter.reps rule.total word.total letter.total score
q5ec7 200 201.541 487 235 536 592 592 2234 154
q5ec7 210 210.0874 515 249 563 620 620 2306 154
q5ec7 220 220.0652 548 262 592 655 655 2469 154
q5ec7 -1 228.3861 571 277 611 679 679 2522 154
q5ec8 10 10.0362 20 7 17 40 40 147 102
q5ec8 20 20.7478 38 23 46 74 74 237 102
q5ec8 30 30.3689 56 31 81 103 103 381 102
q5ec8 40 41.9796 104 50 126 159 159 555 102
q5ec8 50 50.1483 131 65 158 193 193 656 102
q5ec8 60 61.5891 160 76 230 228 228 908 102
q5ec8 70 70.0349 181 88 264 254 254 1027 102
q5ec8 80 80.1647 201 94 279 276 276 1112 102
q5ec8 90 91.0474 225 107 306 305 305 1200 102
q5ec8 100 100.2339 245 114 314 329 329 1295 102
q5ec8 110 111.2747 264 124 333 351 351 1396 102
q5ec8 120 121.0273 293 142 372 386 386 1514 102
q5ec8 130 131.2945 314 155 406 408 408 1575 102
q5ec8 140 140.2578 336 169 440 433 433 1671 102
q5ec8 150 150.4842 364 184 465 465 465 1779 102
q5ec8 160 161.2187 392 203 528 497 497 1959 102
q5ec8 170 170.4546 421 215 551 527 527 2061 102
q5ec8 180 180.01 453 235 592 561 561 2161 102
q5ec8 190 190.4545 487 252 615 596 596 2250 102
q5ec8 200 200.3327 515 268 657 627 627 2362 102
q5ec8 210 210.5896 568 298 707 685 685 2591 102
q5ec8 220 220.3157 599 317 737 717 717 2683 102
q5ec8 230 230.2565 629 327 770 750 750 2837 102
q5ec8 240 240.9908 665 351 833 787 787 2958 102
q5ec8 250 251.0086 708 378 911 831 831 3130 102
q5ec8 260 260.083 727 391 930 853 853 3178 102
q5ec8 270 270.2992 763 412 979 892 892 3309 102
q5ec8 -1 272.8531 787 433 1004 916 916 3341 102
q5nc1 10 11.5583 0 0 0 1 1 1 64
q5nc1 20 20.0096 5 6 22 18 18 53 64
q5nc1 30 31.7328 6 6 22 21 21 60 64
q5nc1 40 40.3012 14 7 23 32 32 84 64
q5nc1 50 51.6348 26 15 39 56 56 164 64
q5nc1 60 60.0383 39 21 55 72 72 244 64
q5nc1 70 74.1372 44 25 61 81 81 265 64
q5nc1 80 82.9852 44 25 61 82 82 269 64
q5nc1 90 90.7553 73 42 109 118 118 381 64
q5nc1 100 102.892 82 46 117 128 128 401 64
q5nc1 110 113.7524 85 49 120 131 131 404 64
q5nc1 120 120.533 89 50 121 137 137 417 64
q5nc1 130 135.5904 97 56 127 146 146 429 64
q5nc1 140 140.3299 98 56 127 148 148 439 64
q5nc1 150 154.0536 99 56 127 149 149 443 64
q5nc1 160 160.6719 116 62 138 170 170 513 64
q5nc1 170 171.924 123 64 145 178 178 544 64
q5nc1 180 180.1951 151 81 184 216 216 663 64
q5nc1 190 195.1968 166 89 195 231 231 711 64
q5nc1 200 201.5016 174 91 197 240 240 740 64
q5nc1 210 225.2965 176 92 198 242 242 742 64
q5nc1 220 226.4185 176 92 198 243 243 746 64
q5nc1 230 232.4923 178 93 199 245 245 748 64
q5nc1 240 242.7915 180 95 201 247 247 750 64
q5nc1 250 250.2799 186 98 206 256 256 767 64
q5nc1 260 260.8001 204 107 221 279 279 832 64
q5nc1 270 270.3115 212 112 231 291 291 875 64
q5nc1 280 281.9753 223 115 234 305 305 913 64
q5nc1 290 290.1818 251 125 250 338 338 1031 64
q5nc1 300 302.7898 253 126 251 341 341 1042 64
q5nc1 310 313.5993 262 129 254 351 351 1079 64
q5nc1 320 322.3394 265 131 256 354 354 1085 64
q5nc1 330 331.0894 268 133 258 358 358 1090 64
q5nc1 340 341.3587 270 134 259 361 361 1094 64
q5nc1 350 350.0355 278 140 269 369 369 1109 64
q5nc1 360 363.7456 282 144 273 373 373 1113 64
q5nc1 370 370.963 284 145 274 375 375 1124 64
q5nc1 380 384.6598 293 149 286 388 388 1172 64
q5nc1 390 393.3816 308 153 291 404 404 1243 64
q5nc1 400 404.0232 311 155 296 407 407 1249 64
q5nc1 410 410.5707 320 160 304 418 418 1276 64
q5nc1 -1 411.3902 327 165 309 425 425 1286 64
q5nc2 10 10.4522 2 2 13 13 13 61 201
q5nc2 20 20.0865 22 10 31 44 44 227 201
q5nc2 30 31.624 32 17 46 58 58 258 201
q5nc2 40 40.8361 44 26 70 75 75 301 201
q5nc2 50 50.8028 56 32 89 92 92 379 201
q5nc2 60 60.7248 65 35 92 112 112 429 201
q5nc2 70 73.6663 81 42 104 136 136 520 201
q5nc2 80 81.9033 87 45 107 143 143 536 201
q5nc2 90 91.2329 95 50 117 153 153 567 201
q5nc2 100 102.3255 117 60 146 177 177 638 201
q5nc2 110 110.0859 140 73 176 207 207 786 201
q5nc2 120 120.1009 164 89 222 234 234 915 201
q5nc2 130 130.0759 184 96 232 259 259 1005 201
q5nc2 140 140.046 200 104 246 280 280 1098 201
q5nc2 150 151.4473 221 114 257 304 304 1170 201
q5nc2 160 162.0573 245 126 281 330 330 1234 201
q5nc2 170 172.3438 268 142 304 362 362 1307 201
q5nc2 180 180.0843 291 147 335 389 389 1489 201
q5nc2 190 190.9802 323 162 361 426 426 1608 201
q5nc2 200 200.1313 343 174 400 447 447 1691 201
q5nc2 210 210.2859 368 185 434 474 474 1788 201
q5nc2 220 223.6282 392 196 461 500 500 1918 201
q5nc2 230 230.8677 401 201 478 511 511 1957 201
q5nc2 240 241.3231 427 218 527 544 544 2098 201
q5nc2 250 252.2601 447 229 563 568 568 2205 201
q5nc2 260 264.1789 470 243 588 592 592 2269 201
q5nc2 270 270.046 474 245 591 597 597 2278 201
q5nc2 280 280.2543 504 260 622 630 630 2406 201
q5nc2 290 292.31 524 271 643 651 651 2478 201
q5nc2 300 300.9902 542 281 667 669 669 2540 201
q5nc2 310 314.2332 564 299 691 692 692 2578 201
q5nc2 320 320.0482 575 306 713 703 703 2614 201
q5nc2 330 330.1424 591 312 720 721 721 2659 201
q5nc2 340 341.7537 604 318 738 735 735 2719 201
q5nc2 350 350.5353 616 324 750 747 747 2759 201
q5nc2 360 360.0914 646 344 809 777 777 2901 201
q5nc2 370 370.1264 661 348 819 793 793 2974 201
q5nc2 380 380.0832 674 358 836 808 808 3007 201
q5nc2 390 390.0133 701 371 860 836 836 3088 201
q5nc2 400 401.8318 726 385 882 863 863 3188 201
q5nc2 410 410.143 754 396 903 893 893 3289 201
q5nc2 420 420.0366 776 402 923 916 916 3414 201
q5nc2 430 430.1978 809 422 959 953 953 3521 201
q5nc2 440 440.5369 840 442 1024 987 987 3667 201
q5nc2 450 450.1912 866 456 1057 1017 1017 3768 201
q5nc2 460 460.3208 880 466 1071 1035 1035 3824 201
q5nc2 470 470.3009 898 478 1101 1054 1054 3885 201
q5nc2 480 480.9691 917 487 1126 1077 1077 3975 201
q5nc2 490 490.0565 937 501 1156 1097 1097 4030 201
q5nc2 -1 496.888 956 515 1183 1116 1116 4079 201
q5nc3 10 10.2907 4 3 15 28 28 160 29
q5nc3 20 20.1482 18 6 20 45 45 230 29
q5nc3 30 30.2619 34 16 40 68 68 351 29
q5nc3 40 41.1348 41 20 52 79 79 398 29
q5nc3 50 50.8844 54 24 58 95 95 442 29
q5nc3 60 60.5994 75 35 110 121 121 558 29
q5nc3 70 70.5995 85 40 122 134 134 606 29
q5nc3 80 80.098 102 45 131 152 152 754 29
q5nc3 90 90.9305 119 53 142 174 174 815 29
q5nc3 100 100.1849 139 60 153 199 199 945 29
q5nc3 110 111.2306 163 70 181 226 226 1067 29
q5nc3 120 120.0474 193 85 218 258 258 1182 29
q5nc3 130 130.1515 214 98 261 285 285 1292 29
q5nc3 140 140.0987 231 108 283 306 306 1365 29
q5nc3 150 150.774 256 119 314 335 335 1471 29
q5nc3 160 160.555 279 126 324 362 362 1642 29
q5nc3 170 170.7913 310 143 370 397 397 1768 29
q5nc3 180 180.3558 328 151 390 415 415 1833 29
q5nc3 190 191.0623 353 160 409 440 440 1919 29
q5nc3 200 200.1186 368 167 441 456 456 2000 29
q5nc3 210 210.0544 393 179 486 483 483 2170 29
q5nc3 220 220.1812 421 195 514 514 514 2278 29
q5nc3 230 230.0725 439 200 529 534 534 2371 29
q5nc3 240 240.2487 456 207 557 551 551 2487 29
q5nc3 -1 244.541 463 214 565 559 559 2496 29
q5nc4 10 17.0818 0 0 0 2 2 16 90
q5nc4 20 20.8614 1 0 0 11 11 49 90
q5nc4 30 31.0376 7 2 2 21 21 80 90
q5nc4 40 41.1661 16 8 23 31 31 113 90
q5nc4 50 50.1696 22 12 29 40 40 130 90
q5nc4 60 65.6917 26 14 31 45 45 143 90
q5nc4 70 74.4499 30 18 37 53 53 160 90
q5nc4 80 80.1844 40 22 49 73 73 226 90
q5nc4 90 90.2058 46 23 50 80 80 242 90
q5nc4 100 100.0873 56 26 55 93 93 288 90
q5nc4 110 110.0395 67 33 67 109 109 332 90
q5nc4 120 120.1928 72 37 71 116 116 343 90
q5nc4 130 133.8431 72 37 71 117 117 347 90
q5nc4 140 143.3052 83 42 80 131 131 390 90
q5nc4 150 154.379 87 43 81 137 137 417 90
q5nc4 160 162.4291 97 48 89 149 149 454 90
q5nc4 170 170.8546 100 50 91 152 152 458 90
q5nc4 180 190.3307 104 53 95 159 159 504 90
q5nc4 190 196.1263 105 54 96 160 160 505 90
q5nc4 200 200.1744 106 55 97 161 161 506 90
q5nc4 210 213.8779 111 59 101 166 166 512 90
q5nc4 220 220.3291 119 62 104 175 175 533 90
q5nc4 230 231.4508 124 62 104 182 182 550 90
q5nc4 240 240.1794 127 63 106 188 188 574 90
q5nc4 250 250.018 140 71 115 203 203 600 90
q5nc4 260 262.2248 161 81 140 226 226 690 90
q5nc4 270 270.2197 177 90 182 246 246 788 90
q5nc4 280 280.0597 186 96 190 256 256 810 90
q5nc4 290 291.3495 190 99 193 260 260 823 90
q5nc4 300 303.0268 191 99 193 262 262 832 90
q5nc4 310 315.8118 191 99 193 264 264 842 90
q5nc4 320 323.6535 192 100 194 265 265 843 90
q5nc4 330 331.86 203 106 228 279 279 911 90
q5nc4 340 342.3228 211 109 231 287 287 932 90
q5nc4 350 353.53 218 114 239 297 297 962 90
q5nc4 360 361.7233 236 119 265 319 319 1101 90
q5nc4 370 371.4664 237 119 265 321 321 1111 90
q5nc4 380 386.7744 246 125 272 331 331 1132 90
q5nc4 390 390.6281 247 125 272 332 332 1142 90
q5nc4 400 401.6426 258 128 276 345 345 1193 90
q5nc4 410 410.4931 275 134 283 366 366 1266 90
q5nc4 420 425.8603 289 142 294 381 381 1300 90
q5nc4 430 433.7227 290 143 295 383 383 1306 90
q5nc4 440 440.3695 298 145 304 393 393 1359 90
q5nc4 450 453.5958 310 154 346 407 407 1422 90
q5nc4 460 460.7994 312 156 348 409 409 1424 90
q5nc4 470 473.329 313 156 348 411 411 1434 90
q5nc4 480 480.0681 329 167 362 430 430 1472 90
q5nc4 -1 484.6069 345 175 370 447 447 1517 90
q5nc5 10 11.3505 18 16 30 43 43 114 17
q5nc5 20 20.8264 34 21 47 64 64 213 17
q5nc5 30 30.033 42 23 52 82 82 274 17
q5nc5 40 40.0481 56 33 84 104 104 350 17
q5nc5 50 50.7369 70 38 95 125 125 438 17
q5nc5 60 60.0743 92 45 106 159 159 549 17
q5nc5 70 72.3173 114 51 115 183 183 624 17
q5nc5 80 80.128 132 61 141 203 203 691 17
q5nc5 90 90.034 152 70 152 225 225 742 17
q5nc5 100 100.0541 188 87 207 270 270 985 17
q5nc5 110 110.0597 211 96 240 294 294 1097 17
q5nc5 120 120.5212 226 101 246 315 315 1161 17
q5nc5 130 130.9558 250 109 266 346 346 1393 17
q5nc5 140 140.5079 279 123 304 377 377 1505 17
q5nc5 150 152.1659 300 135 326 401 401 1567 17
q5nc5 160 161.3405 320 139 336 425 425 1683 17
q5nc5 170 170.0946 355 160 387 464 464 1807 17
q5nc5 180 180.0893 374 172 411 487 487 1873 17
q5nc5 190 190.2262 400 182 454 516 516 2006 17
q5nc5 200 204.1712 416 189 477 533 533 2106 17
q5nc5 210 210.6173 427 195 486 545 545 2132 17
q5nc5 220 220.2028 463 212 519 583 583 2285 17
q5nc5 230 230.1659 484 225 547 607 607 2350 17
q5nc5 240 240.1086 514 242 587 640 640 2505 17
q5nc5 -1 245.588 525 250 605 652 652 2533 17
q5nc6 10 10.2542 0 2 2 7 7 11 65
q5nc6 20 31.5023 1 2 2 9 9 14 65
q5nc6 30 31.6183 1 2 2 10 10 15 65
q5nc6 40 40.7953 5 5 10 23 23 61 65
q5nc6 50 52.9761 6 5 10 25 25 66 65
q5nc6 60 60.4147 8 7 12 27 27 68 65
q5nc6 70 74.8006 12 8 13 34 34 88 65
q5nc6 80 80.5006 21 9 14 50 50 192 65
q5nc6 90 96.4869 28 12 20 57 57 207 65
q5nc6 100 100.0931 30 14 22 59 59 209 65
q5nc6 110 114.5306 31 15 23 60 60 210 65
q5nc6 120 120.4036 32 15 23 62 62 213 65
q5nc6 130 133.4176 34 17 25 65 65 221 65
q5nc6 140 141.8502 41 18 26 73 73 246 65
q5nc6 150 150.9657 46 20 28 78 78 255 65
q5nc6 160 173.3001 49 22 30 81 81 265 65
q5nc6 170 187.967 50 23 33 82 82 268 65
q5nc6 180 187.967 51 23 33 83 83 274 65
q5nc6 190 192.9743 54 25 36 86 86 280 65
q5nc6 200 200.3385 56 26 37 88 88 284 65
q5nc6 210 214.6105 57 27 38 90 90 288 65
q5nc6 220 223.7224 59 27 38 94 94 300 65
q5nc6 230 240.3657 65 28 39 105 105 342 65
q5nc6 240 245.3399 66 29 40 106 106 343 65
q5nc6 250 253.6177 71 31 42 112 112 354 65
q5nc6 260 261.5359 72 32 43 114 114 358 65
q5nc6 270 276.2235 76 34 45 118 118 365 65
q5nc6 280 280.3919 78 34 45 121 121 377 65
q5nc6 290 291.452 79 36 47 126 126 388 65
q5nc6 300 301.2561 90 43 61 140 140 435 65
q5nc6 310 318.3019 90 44 62 142 142 440 65
q5nc6 320 323.4384 92 45 65 145 145 468 65
q5nc6 330 332.8014 99 50 75 152 152 486 65
q5nc6 340 345.2407 104 51 76 158 158 505 65
q5nc6 350 352.5554 109 54 84 165 165 523 65
q5nc6 360 360.2851 114 56 86 170 170 534 65
q5nc6 -1 361.7331 115 57 87 171 171 535 65
q5nc7 10 10.309 12 4 28 29 29 137 108
q5nc7 20 20.8821 28 5 29 54 54 241 108
q5nc7 30 30.252 43 12 54 79 79 330 108
q5nc7 40 42.517 56 20 76 104 104 422 108
q5nc7 50 50.0778 85 27 109 141 141 600 108
q5nc7 60 60.078 107 42 136 169 169 688 108
q5nc7 70 70.9059 132 52 153 202 202 792 108
q5nc7 80 81.9994 159 63 176 231 231 906 108
q5nc7 90 90.8546 196 83 210 272 272 1076 108
q5nc7 100 101.6856 223 101 242 303 303 1150 108
q5nc7 110 110.7336 233 105 251 320 320 1206 108
q5nc7 120 120.5238 253 118 283 344 344 1284 108
q5nc7 130 130.3459 287 130 301 381 381 1405 108
q5nc7 140 140.1434 321 144 356 420 420 1597 108
q5nc7 150 150.6684 352 160 376 455 455 1693 108
q5nc7 160 161.202 396 186 431 502 502 1840 108
q5nc7 170 170.4634 425 202 469 532 532 1934 108
q5nc7 180 180.5295 444 215 489 552 552 1977 108
q5nc7 190 190.0001 465 223 500 574 574 2038 108
q5nc7 200 200.732 493 236 522 605 605 2147 108
q5nc7 210 210.2924 515 242 551 628 628 2260 108
q5nc7 220 220.2677 531 253 567 648 648 2311 108
q5nc7 230 230.2776 563 266 592 683 683 2428 108
q5nc7 240 240.4827 582 276 618 702 702 2511 108
q5nc7 250 250.4989 616 292 640 736 736 2592 108
q5nc7 -1 254.3406 636 307 664 757 757 2639 108
q5nc8 10 10.2866 3 2 2 16 16 51 28
q5nc8 20 20.0132 17 7 20 38 38 145 28
q5nc8 30 31.4954 36 12 33 64 64 286 28
q5nc8 40 40.0626 50 16 42 88 88 365 28
q5nc8 50 50.3179 74 27 77 120 120 529 28
q5nc8 60 60.1186 91 31 81 141 141 626 28
q5nc8 70 73.1852 115 42 117 171 171 765 28
q5nc8 80 83.6594 129 51 139 187 187 822 28
q5nc8 90 90.0972 142 56 149 201 201 910 28
q5nc8 100 100.8613 172 67 184 236 236 1095 28
q5nc8 110 110.5303 199 77 199 267 267 1236 28
q5nc8 120 123.3251 226 89 225 297 297 1401 28
q5nc8 130 133.559 249 98 242 322 322 1540 28
q5nc8 140 141.6832 261 105 254 334 334 1564 28
q5nc8 150 150.0626 270 111 262 349 349 1612 28
q5nc8 160 160.9107 302 120 275 384 384 1756 28
q5nc8 170 171.0095 325 135 318 410 410 1878 28
q5nc8 180 182.1442 337 142 332 427 427 1933 28
q5nc8 190 190.1713 349 147 340 441 441 1997 28
q5nc8 200 200.2701 380 159 354 475 475 2116 28
q5nc8 210 210.4957 413 174 392 513 513 2253 28
q5nc8 220 220.6934 432 182 412 533 533 2324 28
q5nc8 230 231.3883 453 190 427 556 556 2400 28
q5nc8 240 242.1624 482 199 442 586 586 2675 28
q5nc8 250 250.8976 508 209 468 612 612 2764 28
q5nc8 260 260.0873 540 224 501 646 646 3066 28
q5nc8 270 270.9885 574 241 530 686 686 3201 28
q5nc8 280 280.9787 604 255 565 717 717 3332 28
q5nc8 290 290.8502 623 263 581 738 738 3402 28
q5nc8 -1 294.2807 633 271 593 749 749 3419 28
q6ec1 10 14.365 0 0 0 2 2 7 38
q6ec1 20 22.4053 5 3 9 18 18 52 38
q6ec1 30 31.9788 10 4 10 27 27 70 38
q6ec1 40 42.5009 12 5 11 30 30 79 38
q6ec1 50 50.2108 18 6 13 42 42 117 38
q6ec1 60 72.2 24 6 13 53 53 136 38
q6ec1 70 87.579 25 6 13 54 54 139 38
q6ec1 80 87.9727 25 6 13 55 55 141 38
q6ec1 90 93.5162 26 7 14 56 56 142 38
q6ec1 100 105.6588 34 7 14 67 67 181 38
q6ec1 110 111.9994 39 9 16 72 72 192 38
q6ec1 120 120.1795 52 12 20 93 93 254 38
q6ec1 130 132.0504 61 15 33 107 107 293 38
q6ec1 140 143.522 68 18 36 118 118 322 38
q6ec1 150 153.7476 76 23 41 127 127 341 38
q6ec1 160 165.0848 86 28 52 141 141 370 38
q6ec1 170 171.8734 88 28 52 143 143 376 38
q6ec1 180 180.1863 108 43 89 170 170 448 38
q6ec1 190 207.7122 120 50 97 189 189 495 38
q6ec1 200 207.9159 121 50 97 190 190 500 38
q6ec1 210 221.8997 123 50 97 193 193 510 38
q6ec1 220 221.8997 123 51 100 194 194 513 38
q6ec1 230 240.4241 129 57 107 202 202 535 38
q6ec1 240 240.5229 130 58 108 203 203 536 38
q6ec1 250 252.4811 142 62 130 220 220 623 38
q6ec1 260 260.1771 154 66 135 235 235 659 38
q6ec1 270 275.2241 165 70 141 248 248 692 38
q6ec1 280 283.8612 171 72 147 255 255 729 38
q6ec1 290 290.2709 188 81 172 275 275 804 38
q6ec1 300 303.4771 193 84 177 281 281 818 38
q6ec1 310 316.6313 196 86 181 286 286 829 38
q6ec1 320 324.179 197 87 182 287 287 830 38
q6ec1 330 333.7542 197 87 182 288 288 833 38
q6ec1 340 345.0255 199 88 185 290 290 837 38
q6ec1 350 351.3776 201 90 187 292 292 839 38
q6ec1 360 366.4929 203 91 188 294 294 842 38
q6ec1 370 372.3658 213 95 199 307 307 900 38
q6ec1 380 383.7673 218 99 204 313 313 910 38
q6ec1 390 390.5229 223 100 205 318 318 920 38
q6ec1 400 400.1178 234 103 208 332 332 970 38
q6ec1 410 411.7703 240 108 214 341 341 983 38
q6ec1 420 421.8569 256 117 229 357 357 1012 38
q6ec1 430 447.8664 266 123 237 367 367 1031 38
q6ec1 440 450.7057 267 124 238 368 368 1032 38
q6ec1 450 457.0953 267 124 238 369 369 1034 38
q6ec1 460 469.8262 268 124 238 370 370 1037 38
q6ec1 470 470.2923 269 124 238 371 371 1038 38
q6ec1 480 480.2009 273 125 239 376 376 1056 38
q6ec1 490 492.6494 278 126 240 381 381 1065 38
q6ec1 500 505.0918 280 127 241 383 383 1067 38
q6ec1 510 515.105 283 128 242 386 386 1073 38
q6ec1 520 523.277 285 128 242 388 388 1076 38
q6ec1 -1 529.1235 288 128 242 392 392 1090 38
q6ec2 10 24.375 0 0 0 1 1 7 81
q6ec2 20 41.8417 0 0 0 2 2 12 81
q6ec2 30 73.0751 0 0 0 3 3 15 81
q6ec2 40 111.0937 0 0 0 4 4 17 81
q6ec2 50 139.9434 0 0 0 5 5 20 81
q6ec2 60 150.4753 0 0 0 6 6 29 81
q6ec2 70 154.1987 0 0 0 7 7 31 81
q6ec2 80 216.1535 0 0 0 8 8 36 81
q6ec2 90 223.1049 0 0 0 9 9 41 81
q6ec2 100 229.7771 0 0 0 10 10 48 81
q6ec2 110 274.7197 1 0 0 11 11 50 81
q6ec2 120 308.8343 1 0 0 12 12 55 81
q6ec2 130 355.0809 1 0 0 13 13 59 81
q6ec2 140 357.0956 1 0 0 14 14 61 81
q6ec2 150 394.0592 1 0 0 15 15 63 81
q6ec2 160 487.1145 1 0 0 16 16 65 81
q6ec2 170 546.2347 1 0 0 17 17 67 81
q6ec2 180 598.0826 1 0 0 18 18 90 81
q6ec2 190 635.902 1 0 0 19 19 92 81
q6ec2 200 652.6312 1 0 0 20 20 97 81
q6ec2 210 693.6358 1 0 0 21 21 109 81
q6ec2 220 735.9135 1 0 0 22 22 126 81
q6ec2 230 742.2968 1 0 0 23 23 128 81
q6ec2 240 764.7688 1 0 0 24 24 131 81
q6ec2 -1 764.7688 1 0 0 24 24 131 81
q6ec3 10 10.0642 11 5 30 29 29 143 97
q6ec3 20 20.7023 28 12 46 54 54 222 97
q6ec3 30 30.5079 41 19 56 74 74 311 97
q6ec3 40 41.5245 53 24 86 96 96 431 97
q6ec3 50 50.0451 63 26 91 109 109 476 97
q6ec3 60 61.0102 82 33 101 139 139 599 97
q6ec3 70 70.0495 104 45 121 167 167 699 97
q6ec3 80 80.7478 130 57 201 194 194 913 97
q6ec3 90 90.235 147 65 216 217 217 990 97
q6ec3 100 101.1556 171 77 249 249 249 1148 97
q6ec3 110 110.1698 199 90 276 279 279 1236 97
q6ec3 120 122.5314 225 103 322 307 307 1395 97
q6ec3 130 132.6675 244 115 338 330 330 1448 97
q6ec3 140 140.1049 263 122 347 350 350 1505 97
q6ec3 150 150.2424 290 131 357 380 380 1625 97
q6ec3 160 160.7956 309 139 372 402 402 1693 97
q6ec3 170 170.7481 330 150 390 424 424 1745 97
q6ec3 180 180.7925 346 158 404 441 441 1789 97
q6ec3 190 190.031 357 167 425 454 454 1830 97
q6ec3 200 200.0606 396 194 495 495 495 1980 97
q6ec3 210 210.0909 417 204 511 519 519 2061 97
q6ec3 220 220.8873 452 228 550 557 557 2199 97
q6ec3 230 230.7146 468 232 558 575 575 2277 97
q6ec3 240 240.3471 501 248 590 608 608 2394 97
q6ec3 250 250.1694 520 259 612 627 627 2464 97
q6ec3 260 260.2238 543 267 630 656 656 2594 97
q6ec3 270 270.036 561 274 638 674 674 2651 97
q6ec3 280 280.8841 587 285 669 701 701 2762 97
q6ec3 290 290.0821 611 299 699 725 725 2853 97
q6ec3 300 300.0227 634 309 716 752 752 2966 97
q6ec3 310 311.5675 668 327 749 788 788 3080 97
q6ec3 320 320.2452 701 345 798 821 821 3220 97
q6ec3 330 331.1953 713 350 810 835 835 3302 97
q6ec3 340 340.0212 742 373 855 866 866 3378 97
q6ec3 350 351.0339 766 383 874 892 892 3443 97
q6ec3 360 360.2337 780 389 884 906 906 3484 97
q6ec3 370 370.6354 801 395 895 927 927 3579 97
q6ec3 380 380.125 824 407 951 951 951 3720 97
q6ec3 390 391.3502 836 416 969 963 963 3747 97
q6ec3 400 401.2234 859 426 984 988 988 3865 97
q6ec3 410 410.0854 887 441 1011 1016 1016 3949 97
q6ec3 420 421.0588 911 454 1029 1041 1041 4015 97
q6ec3 430 431.4046 933 464 1048 1065 1065 4098 97
q6ec3 440 442.8784 966 486 1085 1102 1102 4227 97
q6ec3 450 450.2994 984 494 1100 1120 1120 4309 97
q6ec3 -1 451.1377 989 498 1104 1125 1125 4315 97
q6ec4 10 11.004 13 3 8 30 30 145 35
q6ec4 20 20.1197 31 9 17 58 58 265 35
q6ec4 30 30.0748 63 23 52 97 97 427 35
q6ec4 40 40.6832 69 25 56 106 106 449 35
q6ec4 50 51.4345 88 35 77 130 130 508 35
q6ec4 60 60.1114 108 41 84 158 158 611 35
q6ec4 70 70.5821 122 46 90 174 174 674 35
q6ec4 80 80.0785 149 56 130 207 207 853 35
q6ec4 90 90.3893 165 63 141 225 225 904 35
q6ec4 100 100.2015 195 80 181 259 259 1009 35
q6ec4 110 111.2371 218 91 202 287 287 1096 35
q6ec4 120 120.9279 239 101 222 315 315 1184 35
q6ec4 130 130.9578 252 110 236 328 328 1210 35
q6ec4 140 140.0129 294 134 302 372 372 1379 35
q6ec4 150 150.1192 314 145 328 394 394 1472 35
q6ec4 160 160.1059 334 157 357 418 418 1562 35
q6ec4 170 170.0677 355 164 376 439 439 1632 35
q6ec4 180 180.4592 400 186 417 485 485 1783 35
q6ec4 190 191.4606 407 190 421 494 494 1800 35
q6ec4 200 200.0047 419 195 428 506 506 1823 35
q6ec4 210 210.6091 433 203 441 525 525 1875 35
q6ec4 220 220.0195 454 210 462 548 548 1989 35
q6ec4 230 231.572 476 219 489 572 572 2105 35
q6ec4 240 241.5221 490 224 501 586 586 2168 35
q6ec4 250 250.4982 517 239 521 618 618 2259 35
q6ec4 260 260.219 539 252 560 642 642 2352 35
q6ec4 270 270.2289 549 257 566 654 654 2390 35
q6ec4 280 280.3323 575 272 597 683 683 2472 35
q6ec4 -1 280.3323 575 272 597 683 683 2472 35
q6ec5 10 10.8366 1 3 6 17 17 66 60
q6ec5 20 20.6401 12 9 16 38 38 182 60
q6ec5 30 30.2745 25 12 23 61 61 279 60
q6ec5 40 40.4392 39 22 43 82 82 335 60
q6ec5 50 50.2581 62 29 50 111 111 432 60
q6ec5 60 60.1037 76 35 58 128 128 508 60
q6ec5 70 70.6332 86 38 61 143 143 545 60
q6ec5 80 80.1902 102 41 71 166 166 640 60
q6ec5 90 91.2137 120 46 78 188 188 732 60
q6ec5 100 100.5121 141 54 96 209 209 785 60
q6ec5 110 111.4763 158 63 126 229 229 863 60
q6ec5 120 120.4191 168 69 135 241 241 907 60
q6ec5 130 130.1778 189 76 147 266 266 1006 60
q6ec5 140 140.9765 215 90 178 294 294 1108 60
q6ec5 150 150.7861 230 98 196 310 310 1160 60
q6ec5 160 160.7164 249 108 225 333 333 1296 60
q6ec5 170 171.3611 267 119 245 353 353 1346 60
q6ec5 180 180.1589 291 132 292 380 380 1464 60
q6ec5 190 190.9963 321 147 326 416 416 1586 60
q6ec5 200 200.8916 354 159 348 450 450 1731 60
q6ec5 210 210.1613 371 167 368 475 475 1808 60
q6ec5 220 220.0517 398 184 410 502 502 1895 60
q6ec5 230 231.286 417 193 426 524 524 1987 60
q6ec5 240 240.0227 437 201 467 545 545 2106 60
q6ec5 250 250.0353 452 207 483 562 562 2207 60
q6ec5 260 260.0501 473 222 528 588 588 2309 60
q6ec5 270 270.0715 505 229 536 621 621 2494 60
q6ec5 280 280.0015 549 248 589 666 666 2707 60
q6ec5 290 290.8908 578 263 621 697 697 2797 60
q6ec5 300 303.6913 596 271 642 717 717 2871 60
q6ec5 310 310.5021 614 281 676 737 737 2967 60
q6ec5 320 320.7079 644 296 712 769 769 3110 60
q6ec5 330 331.5906 678 321 784 805 805 3251 60
q6ec5 340 345.6981 696 333 813 826 826 3313 60
q6ec5 350 350.484 705 340 839 837 837 3358 60
q6ec5 360 360.0063 714 345 847 848 848 3383 60
q6ec5 -1 366.6743 734 360 865 869 869 3429 60
q6ec6 10 10.546 6 3 12 22 22 92 32
